id,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn
21009,15641640,Ugochukwu,733,France,Male,31.0,4,0.0,2,1.0,1.0,144880.81,0
22003,15669945,T'ien,582,France,Male,40.0,6,0.0,2,1.0,0.0,98893.24,0
44625,15571261,Hsiung,679,France,Male,33.0,3,0.0,2,0.0,1.0,90906.93,0
107425,15718454,Hs?,826,France,Male,33.0,2,132623.6,1,1.0,1.0,161241.65,0
126524,15748691,Ts'ao,606,Spain,Female,31.0,1,109330.06,1,1.0,1.0,75860.01,0
118217,15617486,Chidiebere,756,France,Female,40.0,8,0.0,2,0.0,0.0,35418.87,0
134652,15645820,Folliero,677,France,Male,33.0,7,0.0,2,1.0,0.0,111471.55,0
11937,15601787,Pisano,838,France,Male,32.0,1,0.0,2,0.0,1.0,73953.39,0
146747,15596974,Hs?,767,Spain,Male,30.0,9,0.0,2,1.0,1.0,80587.46,0
119016,15650018,Nnaife,659,Spain,Female,40.0,7,155059.1,1,1.0,0.0,133086.45,1
58355,15773969,Cattaneo,669,France,Male,46.0,3,144961.98,1,1.0,1.0,44688.59,0
121233,15593778,Carpenter,641,France,Female,36.0,5,0.0,2,1.0,1.0,127939.19,0
154949,15773723,O'Sullivan,663,France,Female,37.0,1,0.0,1,1.0,1.0,57844.26,1
136754,15640866,Chu,704,Spain,Female,32.0,1,137452.06,2,0.0,1.0,132029.43,0
155992,15630617,Lo Duca,727,Germany,Male,59.0,6,140418.81,1,1.0,1.0,113033.73,1
137910,15729224,Hsia,683,France,Male,39.0,2,0.0,1,1.0,0.0,77500.81,1
64230,15809817,Chigozie,762,Germany,Female,47.0,6,167795.6,1,1.0,0.0,129690.5,1
136967,15783875,Li Fonti,500,France,Male,34.0,4,0.0,2,1.0,0.0,12833.96,0
94851,15606914,Cattaneo,567,France,Male,45.0,2,0.0,2,1.0,1.0,38652.65,0
160799,15632118,Brown,462,France,Female,36.0,4,138523.2,1,1.0,1.0,129980.63,0
32044,15671139,Hsieh,748,Spain,Female,34.0,8,0.0,1,0.0,0.0,35180.39,1
132264,15760851,Gratton,629,France,Male,31.0,6,0.0,2,1.0,1.0,93881.75,0
132256,15762798,McLean,591,France,Female,61.0,4,96941.1,1,1.0,1.0,199293.98,1
17252,15673020,Young,687,France,Female,40.0,6,0.0,2,1.0,0.0,78670.52,0
33859,15656096,Ch'ang,645,France,Female,42.0,6,0.0,2,1.0,0.0,189641.5,0
30722,15691863,Cody,833,France,Male,39.0,1,0.0,1,1.0,0.0,84605.0,1
84615,15661530,Hsia,584,France,Female,42.0,9,105839.6,1,1.0,0.0,53437.1,1
130666,15700383,Hsing,577,France,Female,37.0,3,0.0,2,0.0,0.0,135076.62,0
164602,15690933,Nkemakolam,656,Germany,Male,40.0,2,106871.2,2,1.0,0.0,94410.06,0
2966,15737265,Nwokeocha,622,Germany,Female,39.0,6,152182.83,3,1.0,0.0,161203.6,1
144573,15576044,Macdonald,579,Germany,Male,28.0,6,150329.15,1,1.0,0.0,145558.42,1
41801,15589230,Moore,596,France,Female,61.0,3,0.0,2,1.0,1.0,141053.85,0
37023,15701096,De Garis,710,France,Male,44.0,6,0.0,1,1.0,0.0,144494.94,1
29976,15762745,MacPherson,534,France,Male,39.0,3,0.0,1,0.0,0.0,25843.7,1
60148,15777958,Ch'iu,841,France,Male,67.0,1,0.0,2,1.0,1.0,170409.45,0
31450,15777873,Downer,628,Spain,Female,37.0,5,0.0,1,1.0,0.0,147963.07,1
153411,15662533,Nwokike,733,France,Male,40.0,4,156091.97,1,1.0,1.0,132798.78,0
56265,15611371,Onyemauchechukwu,688,France,Female,33.0,4,0.0,2,0.0,1.0,3756.65,0
131338,15711687,Nero,653,France,Male,47.0,2,0.0,1,0.0,0.0,56784.11,1
118064,15643671,Chiekwugo,696,Germany,Male,37.0,8,97036.22,2,1.0,0.0,152450.84,0
157276,15779913,O'Loghlin,634,France,Male,38.0,9,0.0,2,1.0,0.0,10023.15,0
70549,15774104,Chukwualuka,736,Germany,Female,29.0,4,133199.71,1,1.0,1.0,706.5,0
154039,15774151,Iadanza,751,Spain,Female,27.0,7,179915.85,2,0.0,1.0,14666.35,0
19875,15749019,Nweke,543,France,Male,44.0,6,75893.13,1,1.0,0.0,142963.13,1
61352,15683337,Chukwujamuike,694,Germany,Female,27.0,1,104928.51,1,1.0,0.0,86450.56,1
117959,15581237,Atkinson,624,Spain,Male,25.0,3,0.0,1,1.0,1.0,57175.32,0
105619,15571261,Iweobiegbunam,651,France,Female,35.0,6,0.0,2,1.0,0.0,92865.51,0
40106,15791842,Chidiebere,696,Germany,Male,35.0,3,150836.92,2,1.0,0.0,102930.46,0
4773,15676966,H?,719,France,Male,29.0,5,0.0,2,1.0,0.0,83056.22,0
129962,15718572,Ikedinachukwu,587,Germany,Female,36.0,5,131893.15,2,1.0,0.0,51454.06,0
72088,15588859,Manna,573,Germany,Male,41.0,8,122545.65,2,1.0,1.0,42050.24,0
80803,15592388,Macartney,710,Spain,Female,51.0,4,0.0,2,1.0,1.0,184524.01,0
13106,15764067,Shih,724,France,Female,41.0,7,185516.9,3,0.0,0.0,152643.73,1
50860,15801431,Gray,672,France,Female,42.0,4,88758.95,2,0.0,1.0,88758.95,0
140160,15592765,Efremov,574,France,Male,35.0,7,0.0,2,1.0,0.0,145593.85,0
29395,15668580,Shih,648,France,Female,35.0,3,0.0,2,1.0,1.0,1843.24,0
82525,15685844,White,565,Germany,Female,39.0,8,141665.63,1,1.0,1.0,192776.64,1
83214,15632576,Okwudiliolisa,678,Germany,Male,37.0,3,139979.66,2,0.0,0.0,135851.3,0
144629,15753381,O'Donnell,562,France,Male,44.0,6,0.0,2,1.0,1.0,142670.63,0
105462,15693771,H?,727,Spain,Male,29.0,4,68375.27,2,0.0,0.0,143859.66,0
128602,15751084,Mancini,507,France,Female,33.0,2,0.0,2,1.0,1.0,6123.15,0
19702,15725028,Ts'ai,703,France,Male,26.0,10,145251.37,1,1.0,0.0,166475.79,0
138907,15638646,Lucchese,521,France,Male,43.0,1,160474.59,1,1.0,0.0,95963.14,1
100662,15742297,Ch'iu,712,France,Male,77.0,5,0.0,2,1.0,1.0,124486.28,0
153162,15753591,Marshall,638,France,Male,38.0,7,0.0,1,1.0,0.0,136859.55,1
117445,15761733,King,707,France,Female,37.0,10,0.0,1,1.0,0.0,152944.39,1
9868,15808831,Dale,669,Spain,Male,37.0,7,0.0,2,1.0,1.0,138145.62,0
114071,15588933,McIntosh,582,Germany,Female,33.0,6,114430.18,1,1.0,0.0,140857.76,1
154569,15751297,Zetticci,678,Germany,Male,40.0,8,133060.46,1,1.0,0.0,93882.73,1
148341,15672144,Mao,705,France,Male,38.0,6,144432.04,1,1.0,1.0,73963.17,0
160072,15662021,Lo Duca,637,Spain,Male,35.0,9,0.0,2,1.0,1.0,124964.57,0
24619,15790379,Rowe,629,Germany,Male,28.0,9,108601.0,1,1.0,1.0,119647.7,0
90458,15632323,Tung,631,Spain,Female,27.0,8,0.0,2,1.0,0.0,86636.46,0
156641,15691387,Iweobiegbunam,849,France,Male,34.0,6,0.0,2,1.0,0.0,126812.63,0
2580,15658100,Piccio,611,France,Female,38.0,9,0.0,2,0.0,0.0,140724.64,0
109540,15622750,Chu,731,France,Male,38.0,1,114292.48,1,1.0,0.0,31520.4,0
58927,15677828,Y?an,790,Spain,Male,53.0,7,82946.75,1,1.0,1.0,47794.64,0
93316,15667934,Moretti,616,France,Female,44.0,8,0.0,2,1.0,1.0,12916.32,0
64909,15680895,Sal,634,France,Male,48.0,2,0.0,1,1.0,0.0,184464.7,1
129883,15770041,Nucci,634,France,Male,54.0,6,0.0,1,1.0,0.0,96881.1,1
61809,15762855,Manna,515,Spain,Female,35.0,2,0.0,2,1.0,1.0,136028.97,0
143003,15646969,T'ao,682,France,Male,38.0,4,0.0,1,1.0,0.0,65732.25,1
115704,15677184,Udegbunam,549,France,Female,46.0,1,125512.73,1,1.0,0.0,120511.13,1
28579,15632069,Kazantsev,778,Spain,Female,39.0,8,125211.55,2,0.0,0.0,144496.07,0
7312,15724428,Abel,670,France,Male,33.0,3,0.0,2,1.0,0.0,61581.2,0
68662,15641413,Crawford,587,Germany,Female,49.0,9,155393.98,1,1.0,1.0,13308.2,1
18559,15607312,Hsiung,705,Spain,Male,40.0,9,175214.71,1,0.0,0.0,131281.28,0
142140,15762618,P'an,684,France,Male,34.0,9,0.0,2,1.0,1.0,141872.05,0
99323,15672437,Smith,850,France,Female,39.0,5,0.0,3,0.0,0.0,131301.74,1
114591,15754868,Chukwueloka,728,Germany,Female,29.0,4,132645.24,1,1.0,1.0,50390.98,1
54146,15587584,Ch'ang,585,Germany,Male,59.0,5,110822.9,2,1.0,0.0,153917.35,1
106843,15612103,Wilson,627,Germany,Female,52.0,3,126608.37,3,0.0,0.0,93429.95,1
110420,15788131,Tretiakova,757,Germany,Male,38.0,3,121376.15,2,1.0,0.0,147955.91,0
61476,15757385,Milne,641,Spain,Female,33.0,8,161592.76,1,1.0,0.0,177834.79,0
74128,15605059,Toscani,695,France,Male,43.0,4,155621.08,2,1.0,1.0,133692.88,0
130929,15662789,T'ien,729,Spain,Female,26.0,1,0.0,2,1.0,0.0,187599.8,0
149219,15793825,Pinto,804,France,Female,60.0,1,0.0,1,1.0,1.0,164535.19,1
39586,15641675,Kirillova,611,France,Female,39.0,2,88915.37,3,0.0,0.0,161435.02,1
145504,15802081,Tsao,595,Germany,Female,44.0,1,99826.11,2,1.0,0.0,26215.94,1
44810,15631063,Zikoranachidimma,705,France,Male,35.0,2,0.0,2,1.0,1.0,79871.49,0
127784,15693864,Iheanacho,493,Germany,Male,49.0,5,134956.02,1,1.0,1.0,93953.84,1
68633,15642022,Zito,621,Spain,Male,25.0,8,0.0,2,1.0,0.0,47972.65,0
53563,15791045,Boniwell,568,France,Male,38.0,3,132951.92,1,0.0,1.0,124486.28,0
84258,15778550,Nwora,703,France,Male,37.0,7,0.0,2,1.0,1.0,82547.03,0
69306,15664001,Nwabugwu,641,Spain,Female,38.0,9,0.0,2,0.0,1.0,141946.92,0
79794,15797787,Lo Duca,741,France,Female,71.0,6,124125.26,1,1.0,1.0,57876.05,0
89359,15755813,L?,675,Germany,Male,39.0,1,108393.35,1,1.0,1.0,25289.23,1
153783,15616954,Toscani,652,Spain,Male,24.0,10,0.0,2,1.0,1.0,126192.54,0
9179,15648035,P'an,731,France,Female,33.0,10,0.0,2,1.0,0.0,86679.78,0
145563,15769356,Smith,731,Spain,Female,53.0,1,80613.07,1,0.0,0.0,168515.61,1
147908,15723153,Chukwubuikem,667,Spain,Male,36.0,4,76658.6,1,1.0,1.0,143687.32,0
37399,15795519,Nnaife,663,France,Female,27.0,2,0.0,2,1.0,1.0,90877.76,0
97919,15777904,Nock,703,France,Male,44.0,7,0.0,2,1.0,1.0,68831.72,0
48184,15695475,Lu,698,Spain,Female,36.0,10,140197.18,1,1.0,1.0,143783.28,0
142994,15727489,H?,682,Spain,Male,31.0,2,0.0,2,0.0,1.0,71862.79,0
116398,15776939,Trevisani,677,France,Male,35.0,3,0.0,2,1.0,1.0,67740.08,0
160834,15688865,Ugochukwu,544,France,Male,35.0,7,0.0,2,1.0,1.0,159899.97,0
43820,15650098,Rueda,611,France,Female,44.0,8,0.0,2,1.0,0.0,129803.08,0
73054,15768451,Hsu,655,France,Female,35.0,5,0.0,2,0.0,0.0,19199.61,0
65054,15796496,Ts'ai,769,France,Male,32.0,5,0.0,2,1.0,1.0,156495.39,0
43923,15681332,Hs?,685,Spain,Male,32.0,0,0.0,2,1.0,0.0,80178.54,0
41112,15647402,Wan,691,France,Female,38.0,9,0.0,1,1.0,1.0,48963.59,1
35791,15598846,Ifeatu,726,France,Female,44.0,4,0.0,2,0.0,1.0,126535.92,0
41462,15746338,Onyekachukwu,616,France,Female,45.0,2,0.0,2,1.0,1.0,129956.13,0
29603,15784761,Hs?,683,Germany,Male,37.0,4,121063.85,2,0.0,0.0,182692.9,0
89400,15802483,Hancock,586,France,Male,38.0,6,0.0,2,1.0,1.0,88837.11,0
108516,15690134,Chukwukadibia,498,Germany,Male,26.0,3,102375.47,1,1.0,1.0,183566.74,0
86394,15614923,Savage,589,France,Male,41.0,1,100116.82,1,1.0,1.0,121402.53,0
70989,15642063,Li Fonti,587,France,Male,38.0,7,0.0,2,1.0,0.0,119747.08,0
79476,15704586,Genovese,726,Germany,Female,30.0,2,115730.71,2,0.0,1.0,51387.1,0
133710,15721377,Iloerika,739,Spain,Female,35.0,1,0.0,2,1.0,0.0,83910.4,0
108300,15598088,Murphy,544,Spain,Male,42.0,5,175159.9,2,0.0,0.0,67124.48,1
19953,15750458,Hawkins,693,Spain,Male,39.0,8,0.0,2,0.0,1.0,142331.39,0
102167,15768746,McLean,561,France,Male,39.0,6,0.0,3,0.0,0.0,173680.39,1
159615,15674526,Hsia,590,France,Male,76.0,1,160541.36,2,1.0,1.0,9241.78,0
100164,15622117,Chidubem,629,France,Male,43.0,6,151955.95,2,1.0,1.0,141029.41,0
38127,15731519,H?,661,Spain,Male,33.0,3,98800.0,1,1.0,1.0,181449.51,0
127708,15769191,Ozioma,760,Spain,Female,34.0,1,0.0,2,1.0,1.0,65764.55,0
76926,15661708,Bancks,679,France,Male,38.0,6,0.0,1,0.0,0.0,143681.83,1
30459,15594898,Thompson,791,Spain,Male,41.0,5,28082.95,1,1.0,0.0,69586.27,1
33754,15646764,Iadanza,659,France,Female,41.0,1,0.0,1,1.0,1.0,51536.99,1
69832,15662434,Zhdanova,675,France,Male,32.0,4,0.0,2,0.0,1.0,187048.72,0
84198,15679770,Smith,658,France,Female,37.0,1,0.0,2,1.0,0.0,89822.48,0
146145,15766810,Onyemauchechi,699,Germany,Female,51.0,2,92246.14,2,1.0,1.0,91346.03,1
106227,15778481,Chigbogu,817,France,Male,36.0,1,118962.58,1,0.0,1.0,120819.58,0
120734,15585768,Shih,538,France,Male,52.0,7,0.0,1,1.0,0.0,163798.41,1
82103,15574237,Hsueh,588,France,Female,21.0,4,0.0,2,1.0,0.0,110114.19,0
86401,15694510,Y?an,572,France,Male,38.0,8,0.0,1,1.0,0.0,175843.68,1
124617,15628674,Iadanza,614,France,Male,40.0,8,146943.38,1,1.0,0.0,31904.31,0
104921,15751148,Onwughara,773,Germany,Female,33.0,7,132436.05,1,1.0,0.0,65601.48,1
58485,15752388,Walker,707,Spain,Male,29.0,3,108019.27,1,0.0,0.0,135925.72,0
15418,15672056,P'an,593,France,Male,42.0,9,0.0,1,1.0,1.0,75562.97,1
111389,15756850,Golovanov,479,France,Female,43.0,1,0.0,2,0.0,1.0,114996.43,0
28093,15590097,Clements,634,France,Male,48.0,7,0.0,1,1.0,0.0,162587.03,1
133558,15707144,Chukwujamuike,468,Germany,Male,28.0,2,80613.78,1,1.0,0.0,48170.1,1
81566,15566891,O'Loghlin,712,France,Male,43.0,5,0.0,2,1.0,1.0,92367.38,0
45067,15777783,McGregor,543,France,Male,49.0,6,81732.46,1,1.0,1.0,65613.41,1
50053,15585885,Clements,678,France,Male,31.0,4,0.0,2,0.0,0.0,154844.22,0
13692,15747168,Ives,622,Spain,Female,26.0,8,0.0,2,1.0,1.0,28228.35,0
63084,15589496,Ugochukwu,577,Germany,Male,50.0,5,132623.7,1,1.0,0.0,186948.35,1
139073,15690958,Cantrell,767,Germany,Male,23.0,1,139542.82,1,0.0,1.0,28038.28,0
159397,15666916,Aitken,682,Germany,Male,34.0,9,81070.34,1,1.0,1.0,168834.61,0
27010,15717056,Kudryashova,706,Germany,Female,51.0,2,116121.67,1,1.0,0.0,174918.46,1
103817,15753847,Li Fonti,795,Spain,Female,36.0,8,0.0,2,1.0,1.0,170321.3,0
20654,15765402,Uwaezuoke,583,France,Male,35.0,6,0.0,2,1.0,0.0,163577.35,0
7842,15623072,Nwoye,549,Germany,Female,41.0,1,156771.68,1,1.0,0.0,141148.21,1
49790,15692926,Liao,661,Germany,Male,31.0,6,128398.65,2,1.0,1.0,52411.01,0
149208,15704770,Pinto,697,Spain,Male,24.0,6,106328.08,1,1.0,1.0,47729.33,0
144980,15670029,Sun,563,Spain,Female,33.0,6,0.0,2,0.0,0.0,122823.34,0
73265,15593468,Ts'ui,619,France,Female,33.0,8,0.0,2,1.0,1.0,60429.43,0
18884,15623146,Okwuadigbo,727,France,Male,35.0,8,0.0,1,1.0,1.0,145936.81,0
96939,15682273,Burns,683,France,Female,35.0,5,127616.56,1,1.0,0.0,123846.07,0
129921,15597951,Ting,656,Spain,Male,39.0,8,0.0,1,1.0,0.0,62746.54,1
64332,15690796,Nwachinemelu,545,France,Female,28.0,7,0.0,2,1.0,0.0,141806.72,0
107669,15652884,Hsia,634,France,Male,27.0,3,0.0,2,1.0,1.0,83022.84,0
123906,15761679,Chukwuebuka,758,Spain,Female,33.0,4,61691.45,3,0.0,0.0,169921.11,1
159308,15642515,Arcuri,711,France,Female,33.0,6,0.0,2,1.0,0.0,65565.92,0
132554,15784736,Jamieson,477,Germany,Male,45.0,7,136855.24,1,1.0,1.0,46864.0,1
106407,15601263,Ku,684,Germany,Male,42.0,7,132406.56,1,1.0,1.0,102628.98,1
40903,15793881,Chukwudi,669,France,Female,38.0,3,108732.69,1,1.0,1.0,148813.34,0
126144,15644896,Tsai,641,France,Male,38.0,2,179581.31,1,1.0,0.0,23596.24,0
5920,15671655,Chinweuba,850,Spain,Male,31.0,0,144555.94,1,1.0,0.0,15068.23,0
101246,15656522,Hsia,679,France,Male,34.0,5,142663.54,1,0.0,0.0,129964.13,0
127652,15780492,Johnson,580,Spain,Female,49.0,9,0.0,1,1.0,0.0,119071.56,1
55553,15600912,Zuev,607,Spain,Female,37.0,9,0.0,1,1.0,0.0,100940.91,1
69476,15758813,Iweobiegbunam,535,France,Male,37.0,9,0.0,2,1.0,1.0,129563.86,0
1226,15577512,Aksyonov,549,France,Female,39.0,1,138053.79,1,1.0,0.0,91026.76,1
157505,15757771,Nwankwo,583,France,Male,57.0,4,0.0,2,1.0,0.0,4395.29,1
14016,15804787,Ch'in,754,Germany,Female,47.0,6,94970.82,2,1.0,1.0,67788.49,1
57926,15805989,Harker,760,France,Male,30.0,7,0.0,2,1.0,0.0,138882.01,0
30565,15588923,McClemans,775,France,Female,60.0,7,0.0,2,1.0,0.0,111558.7,1
16884,15813095,Nwebube,553,France,Male,30.0,2,0.0,2,1.0,0.0,33877.29,0
160100,15590320,Udegbulam,586,Germany,Male,31.0,8,177728.55,2,1.0,1.0,145558.42,0
76271,15734565,Hughes,696,France,Male,59.0,8,0.0,2,1.0,1.0,191166.09,0
161033,15702566,Lin,769,France,Male,25.0,8,0.0,1,1.0,0.0,187925.75,0
23378,15628205,P'eng,683,France,Male,52.0,2,0.0,1,1.0,0.0,97623.42,1
75683,15664214,McNeil,742,France,Male,39.0,8,0.0,2,1.0,0.0,170968.99,0
142897,15695818,Ritchie,613,France,Female,60.0,9,140733.08,1,1.0,1.0,67949.85,1
7777,15579526,Ponomaryov,748,Spain,Male,26.0,4,134996.05,1,0.0,0.0,119817.19,0
83190,15794941,Calabresi,691,France,Female,27.0,1,0.0,2,1.0,1.0,172629.67,0
103977,15798200,Manna,707,France,Female,35.0,8,0.0,3,1.0,0.0,94148.3,1
84023,15654060,Onwuamaeze,614,France,Female,54.0,3,0.0,1,1.0,1.0,66721.98,1
19475,15637427,Ch'iu,547,France,Female,33.0,6,162701.65,1,0.0,0.0,128881.87,1
162200,15594786,Hsia,598,France,Female,40.0,1,0.0,2,1.0,1.0,166682.57,0
17867,15591607,Milani,660,France,Female,38.0,9,0.0,1,0.0,1.0,113483.96,1
76166,15632050,Martin,794,Germany,Female,57.0,8,114434.74,2,0.0,0.0,76569.64,1
134186,15737404,Dickson,706,Spain,Male,39.0,8,0.0,2,1.0,1.0,181419.29,0
38237,15726103,Trevisano,709,France,Female,52.0,2,0.0,1,1.0,0.0,126131.9,1
65203,15774510,Tien,714,France,Male,31.0,4,0.0,1,1.0,0.0,180427.24,0
125824,15700424,Ugochukwu,818,Spain,Female,49.0,3,0.0,2,1.0,1.0,159418.1,0
117479,15607786,Tuan,575,France,Male,28.0,10,0.0,2,0.0,1.0,44385.54,0
85363,15667588,Hsia,553,Spain,Male,35.0,7,0.0,1,1.0,0.0,147557.71,1
74196,15764491,Greece,734,Spain,Male,34.0,10,137654.05,2,1.0,1.0,136909.88,0
66866,15631451,Macarthur,686,Spain,Male,28.0,10,0.0,2,0.0,1.0,54498.24,0
22794,15594812,Hsia,645,Germany,Female,57.0,9,144878.46,1,1.0,1.0,55775.52,1
65747,15744240,Genovese,554,Spain,Female,53.0,7,0.0,2,0.0,1.0,64349.6,0
54908,15721207,Hsueh,594,France,Male,33.0,2,0.0,1,1.0,1.0,91936.1,0
10692,15686984,Buchi,641,Spain,Male,37.0,2,0.0,2,1.0,1.0,73856.98,0
50663,15757811,Lloyd,732,Spain,Female,69.0,9,137453.43,1,0.0,1.0,110932.24,1
6678,15800811,Cremonesi,703,Spain,Male,33.0,8,0.0,2,1.0,1.0,140893.03,0
158249,15741653,Tsao,709,Spain,Male,31.0,1,114330.08,3,1.0,1.0,130110.68,1
146029,15798964,Nkemakonam,536,France,Male,39.0,4,0.0,1,1.0,0.0,2850.01,1
43807,15688128,Onwuamaeze,616,France,Male,40.0,3,0.0,2,0.0,0.0,131736.31,0
133794,15615457,Burns,842,Spain,Male,61.0,2,112652.08,2,1.0,0.0,126644.98,1
105406,15783882,Daly,741,Spain,Male,33.0,1,0.0,2,1.0,1.0,92916.53,0
94246,15637354,Yobachukwu,623,France,Male,24.0,7,148167.83,2,1.0,1.0,182775.08,0
111127,15567855,Chukwufumnanya,735,France,Female,24.0,10,0.0,2,0.0,0.0,39382.06,0
91088,15728669,Kao,572,Spain,Female,35.0,2,0.0,2,1.0,0.0,102517.84,0
49382,15762573,Kaleski,644,Spain,Male,31.0,2,0.0,2,1.0,1.0,41872.17,0
75321,15687153,Toscani,526,Germany,Female,46.0,8,145537.21,1,1.0,0.0,132404.64,1
63145,15690783,Okwudiliolisa,850,France,Male,46.0,6,0.0,2,0.0,0.0,125762.95,0
99316,15676869,Trevisani,645,France,Male,24.0,0,0.0,1,1.0,0.0,121151.46,0
56169,15792862,Sochima,664,Spain,Male,41.0,0,0.0,1,1.0,1.0,15650.73,1
8865,15636238,Graham,611,France,Male,28.0,8,0.0,2,1.0,0.0,102547.56,0
126040,15576077,K'ung,689,France,Male,41.0,5,0.0,2,1.0,1.0,137961.41,0
133865,15628963,Martin,547,France,Male,31.0,7,102759.0,1,1.0,1.0,43921.51,0
123713,15703342,Chinwendu,650,Germany,Female,31.0,2,165969.43,2,0.0,1.0,86926.4,0
86753,15689081,Wu,754,Germany,Male,37.0,4,109908.06,1,1.0,1.0,114066.77,0
24610,15797293,Muravyova,649,France,Male,37.0,3,155423.17,1,1.0,0.0,81483.64,0
26450,15604073,Kao,744,France,Male,34.0,9,138033.96,1,1.0,0.0,103516.74,0
35014,15648067,Tung,645,France,Male,37.0,9,0.0,2,1.0,1.0,133617.43,0
23421,15656884,Nwankwo,743,France,Female,71.0,6,0.0,2,0.0,1.0,79082.95,0
4362,15781276,Lattimore,682,France,Male,34.0,2,0.0,2,1.0,0.0,102284.2,0
126716,15587573,Wright,631,Spain,Female,35.0,6,147813.05,1,0.0,1.0,108469.2,0
11658,15808566,T'ien,688,France,Male,45.0,5,0.0,1,0.0,1.0,170226.47,1
4073,15675328,Palermo,494,Spain,Male,21.0,9,98495.61,1,1.0,1.0,88146.86,0
109332,15803888,H?,619,Germany,Female,36.0,3,81173.03,1,1.0,0.0,171060.01,1
63375,15585839,Li Fonti,719,Spain,Female,43.0,7,0.0,2,0.0,0.0,4554.67,0
101170,15645600,Chukwuhaenye,613,Spain,Female,37.0,5,108944.3,2,0.0,1.0,79450.61,0
154868,15587974,Yermakov,683,France,Male,33.0,4,0.0,1,0.0,1.0,181490.42,0
28365,15642785,Onwuamaeze,588,France,Male,28.0,5,0.0,2,1.0,1.0,153487.12,0
138676,15729557,Hs?eh,715,Spain,Female,33.0,6,0.0,1,1.0,1.0,162599.23,0
8595,15593365,Folliero,634,France,Female,36.0,10,131023.65,1,0.0,1.0,182270.01,0
104144,15691817,Iloerika,710,Spain,Female,44.0,7,0.0,2,1.0,0.0,5459.07,0
159334,15679651,Pisano,665,France,Female,23.0,4,142663.46,2,0.0,1.0,187597.98,0
18532,15712199,Nwachinemelu,678,France,Male,37.0,9,0.0,1,0.0,0.0,146042.0,1
90127,15758081,Miah,661,France,Male,28.0,3,0.0,2,1.0,1.0,140735.55,0
149030,15603554,Ho,794,France,Female,42.0,5,0.0,2,1.0,1.0,74379.57,0
92841,15702814,Uspensky,730,Germany,Female,28.0,1,123675.97,1,1.0,1.0,154769.99,1
42088,15742323,Barese,671,France,Female,52.0,7,147813.05,1,1.0,1.0,19823.02,1
6331,15610755,Onwuemelie,586,France,Male,35.0,3,0.0,2,0.0,1.0,130486.98,0
24273,15670030,Rizzo,720,France,Male,42.0,4,0.0,2,1.0,0.0,161366.97,0
84423,15668580,Biryukov,577,France,Male,36.0,2,0.0,2,1.0,1.0,70810.6,0
90911,15702300,Tien,663,France,Male,37.0,1,0.0,1,1.0,1.0,52332.85,0
115502,15727421,Anayolisa,681,France,Male,33.0,3,0.0,2,1.0,1.0,37935.83,0
33957,15754599,K'ung,765,Spain,Male,42.0,1,133377.8,1,1.0,0.0,82815.93,1
81126,15740180,Hsueh,731,France,Female,71.0,2,0.0,1,1.0,1.0,181598.5,1
78470,15747345,Yefimov,647,France,Female,40.0,8,0.0,2,1.0,1.0,131647.31,0
10094,15662865,Rizzo,679,France,Male,39.0,8,0.0,1,0.0,1.0,101168.9,0
159598,15769980,Singleton,707,Germany,Male,40.0,3,92889.91,1,1.0,0.0,109496.69,1
50567,15583736,Chinwendu,558,Germany,Female,58.0,5,91025.49,1,1.0,0.0,14073.64,1
150849,15579617,Sinclair,489,France,Female,51.0,3,0.0,2,1.0,0.0,174098.28,1
129939,15667632,Onyekaozulu,663,France,Male,43.0,6,0.0,2,0.0,1.0,169894.4,0
121461,15738191,Maclean,577,France,Male,37.0,8,0.0,2,1.0,0.0,124508.29,0
72059,15585961,Clements,646,Spain,Male,37.0,8,0.0,2,1.0,0.0,120790.02,0
90341,15656300,Onwuamaeze,588,France,Female,55.0,9,0.0,2,1.0,1.0,133535.29,0
58362,15695499,Chinwemma,510,France,Female,38.0,2,0.0,2,0.0,0.0,77878.62,0
109271,15661827,Johnstone,667,Germany,Female,49.0,5,132571.67,1,1.0,1.0,31686.33,1
123384,15648047,Hsing,642,Germany,Male,45.0,2,124586.93,1,1.0,0.0,93835.64,1
130209,15651737,Salmond,561,France,Male,44.0,9,0.0,1,1.0,1.0,81425.61,1
150815,15626457,Uchenna,573,Spain,Female,32.0,9,125321.84,2,1.0,1.0,130234.63,0
8950,15750808,Smith,616,France,Male,38.0,9,0.0,2,1.0,1.0,105525.49,0
24346,15668818,Nwoye,628,France,Female,42.0,6,0.0,2,0.0,0.0,184524.74,0
85595,15778589,Ts'ai,703,France,Female,33.0,3,0.0,1,1.0,0.0,174770.14,1
63121,15777892,L?,471,France,Male,49.0,7,0.0,2,1.0,1.0,141763.63,0
97218,15762110,Anderson,652,France,Male,49.0,3,0.0,2,1.0,0.0,171707.93,1
155342,15772628,Fanucci,850,Spain,Female,34.0,9,0.0,3,1.0,0.0,87976.45,1
13874,15714057,Ch'ang,537,France,Male,31.0,7,133871.97,1,0.0,0.0,59887.15,0
42780,15707596,Chukwubuikem,611,Germany,Male,37.0,6,114023.64,2,1.0,0.0,71133.12,0
